Warning: "2./ ..." is interpreted as "2.0/ ...". Use "2 ./ ..." for element wise operation 
Warning: "2./ ..." is interpreted as "2.0/ ...". Use "2 ./ ..." for element wise operation 
-0.400000  -2.500000  70.002299  70.002299  70.002299  70.002299  70.002299  70.002299  70.002299  70.002299  70.002299  70.002299  70.002299  70.002299  70.002299  70.002299  70.002299  70.002299  70.002299  70.002299  70.002299  70.002299  70.002299  70.002299  70.002299  70.002299  70.002299  70.002299  
-0.200000  -2.500000  70.000485  70.000485  70.000485  70.000485  70.000485  70.000485  70.000485  70.000485  70.000485  70.000485  70.000485  70.000485  70.000485  70.000485  70.000485  70.000485  70.000485  70.000485  70.000485  70.000485  70.000485  70.000485  70.000485  70.000485  70.000485  70.000485  
0.000000  -2.500000  70.000066  70.000066  70.000066  70.000066  70.000066  70.000066  70.000066  70.000066  70.000066  70.000066  70.000066  70.000066  70.000066  70.000066  70.000066  70.000066  70.000066  70.000066  70.000066  70.000066  70.000066  70.000066  70.000066  70.000066  70.000066  70.000066  
0.200000  -2.500000  70.000006  70.000006  70.000006  70.000006  70.000006  70.000006  70.000006  70.000006  70.000006  70.000006  70.000006  70.000006  70.000006  70.000006  70.000006  70.000006  70.000006  70.000006  70.000006  70.000006  70.000006  70.000006  70.000006  70.000006  70.000006  70.000006  
0.400000  -2.500000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  
0.600000  -2.500000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  
0.800000  -2.500000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  
1.000000  -2.500000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  
1.200000  -2.500000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  
1.400000  -2.500000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  
1.600000  -2.500000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  70.000000  
