 -4   -2.5   20
 -3.8   -2.5   20
 -3.6   -2.5   20
 -3.4   -2.5   20
 -3.2   -2.5   20
 -3   -2.5   20
 -2.8   -2.5   20
 -2.6   -2.5   20
 -2.4   -2.5   20
 -2.2   -2.5   20
 -2   -2.5   20.0001
 -1.8   -2.5   20.0005
 -1.6   -2.5   20.0023
 -1.4   -2.5   20.007
 -1.2   -2.5   20.0136
 -1   -2.5   20.017
 -0.8   -2.5   20.0136
 -0.6   -2.5   20.007
 -0.4   -2.5   20.0023
 -0.2   -2.5   20.0005
 0   -2.5   20.0001
 0.2   -2.5   20
 0.4   -2.5   20
 0.6   -2.5   20
 0.8   -2.5   20
 1   -2.5   20
 1.2   -2.5   20
 1.4   -2.5   20
 1.6   -2.5   20
 1.8   -2.5   20
 2   -2.5   20
 2.2   -2.5   20
 2.4   -2.5   20
 2.6   -2.5   20
 2.8   -2.5   20
 3   -2.5   20
 3.2   -2.5   20
 3.4   -2.5   20
 3.6   -2.5   20
 3.8   -2.5   20
 4   -2.5   20

 -4   -2.3   20
 -3.8   -2.3   20.0199
 -3.6   -2.3   20.0435
 -3.4   -2.3   20.0744
 -3.2   -2.3   20.1161
 -3   -2.3   20.172
 -2.8   -2.3   20.2444
 -2.6   -2.3   20.3345
 -2.4   -2.3   20.4414
 -2.2   -2.3   20.5616
 -2   -2.3   20.6891
 -1.8   -2.3   20.8153
 -1.6   -2.3   20.9302
 -1.4   -2.3   21.0235
 -1.2   -2.3   21.0852
 -1   -2.3   21.1069
 -0.8   -2.3   21.0852
 -0.6   -2.3   21.0235
 -0.4   -2.3   20.9302
 -0.2   -2.3   20.8153
 0   -2.3   20.6891
 0.2   -2.3   20.5617
 0.4   -2.3   20.4415
 0.6   -2.3   20.3347
 0.8   -2.3   20.2448
 1   -2.3   20.1728
 1.2   -2.3   20.1178
 1.4   -2.3   20.0775
 1.6   -2.3   20.0493
 1.8   -2.3   20.0304
 2   -2.3   20.0181
 2.2   -2.3   20.0104
 2.4   -2.3   20.0058
 2.6   -2.3   20.0032
 2.8   -2.3   20.0017
 3   -2.3   20.0008
 3.2   -2.3   20.0004
 3.4   -2.3   20.0002
 3.6   -2.3   20.0001
 3.8   -2.3   20
 4   -2.3   20

 -4   -2.1   20
 -3.8   -2.1   20.0408
 -3.6   -2.1   20.089
 -3.4   -2.1   20.1522
 -3.2   -2.1   20.2376
 -3   -2.1   20.3518
 -2.8   -2.1   20.4999
 -2.6   -2.1   20.6842
 -2.4   -2.1   20.9029
 -2.2   -2.1   21.1488
 -2   -2.1   21.4092
 -1.8   -2.1   21.6664
 -1.6   -2.1   21.8993
 -1.4   -2.1   22.0862
 -1.2   -2.1   22.2076
 -1   -2.1   22.2497
 -0.8   -2.1   22.2076
 -0.6   -2.1   22.0862
 -0.4   -2.1   21.8993
 -0.2   -2.1   21.6664
 0   -2.1   21.4092
 0.2   -2.1   21.1488
 0.4   -2.1   20.9031
 0.6   -2.1   20.6846
 0.8   -2.1   20.5008
 1   -2.1   20.3535
 1.2   -2.1   20.2409
 1.4   -2.1   20.1586
 1.6   -2.1   20.1009
 1.8   -2.1   20.0621
 2   -2.1   20.037
 2.2   -2.1   20.0213
 2.4   -2.1   20.0119
 2.6   -2.1   20.0064
 2.8   -2.1   20.0034
 3   -2.1   20.0017
 3.2   -2.1   20.0009
 3.4   -2.1   20.0004
 3.6   -2.1   20.0002
 3.8   -2.1   20.0001
 4   -2.1   20

 -4   -1.9   20
 -3.8   -1.9   20.0633
 -3.6   -1.9   20.1382
 -3.4   -1.9   20.2362
 -3.2   -1.9   20.3687
 -3   -1.9   20.5459
 -2.8   -1.9   20.7758
 -2.6   -1.9   21.0618
 -2.4   -1.9   21.401
 -2.2   -1.9   21.7824
 -2   -1.9   22.1862
 -1.8   -1.9   22.5847
 -1.6   -1.9   22.9451
 -1.4   -1.9   23.2335
 -1.2   -1.9   23.4202
 -1   -1.9   23.4849
 -0.8   -1.9   23.4202
 -0.6   -1.9   23.2335
 -0.4   -1.9   22.9451
 -0.2   -1.9   22.5848
 0   -1.9   22.1863
 0.2   -1.9   21.7826
 0.4   -1.9   21.4013
 0.6   -1.9   21.0624
 0.8   -1.9   20.7771
 1   -1.9   20.5486
 1.2   -1.9   20.3739
 1.4   -1.9   20.2462
 1.6   -1.9   20.1567
 1.8   -1.9   20.0964
 2   -1.9   20.0574
 2.2   -1.9   20.0331
 2.4   -1.9   20.0185
 2.6   -1.9   20.01
 2.8   -1.9   20.0052
 3   -1.9   20.0027
 3.2   -1.9   20.0013
 3.4   -1.9   20.0006
 3.6   -1.9   20.0003
 3.8   -1.9   20.0001
 4   -1.9   20

 -4   -1.7   20
 -3.8   -1.7   20.0879
 -3.6   -1.7   20.1919
 -3.4   -1.7   20.328
 -3.2   -1.7   20.512
 -3   -1.7   20.7582
 -2.8   -1.7   21.0774
 -2.6   -1.7   21.4745
 -2.4   -1.7   21.9455
 -2.2   -1.7   22.4749
 -2   -1.7   23.0354
 -1.8   -1.7   23.5883
 -1.6   -1.7   24.088
 -1.4   -1.7   24.4876
 -1.2   -1.7   24.7462
 -1   -1.7   24.8357
 -0.8   -1.7   24.7462
 -0.6   -1.7   24.4876
 -0.4   -1.7   24.088
 -0.2   -1.7   23.5883
 0   -1.7   23.0355
 0.2   -1.7   22.4751
 0.4   -1.7   21.9459
 0.6   -1.7   21.4754
 0.8   -1.7   21.0792
 1   -1.7   20.7619
 1.2   -1.7   20.5193
 1.4   -1.7   20.3419
 1.6   -1.7   20.2176
 1.8   -1.7   20.1339
 2   -1.7   20.0797
 2.2   -1.7   20.0459
 2.4   -1.7   20.0256
 2.6   -1.7   20.0139
 2.8   -1.7   20.0073
 3   -1.7   20.0037
 3.2   -1.7   20.0018
 3.4   -1.7   20.0009
 3.6   -1.7   20.0004
 3.8   -1.7   20.0002
 4   -1.7   20

 -4   -1.5   20
 -3.8   -1.5   20.1147
 -3.6   -1.5   20.2503
 -3.4   -1.5   20.4277
 -3.2   -1.5   20.6676
 -3   -1.5   20.9886
 -2.8   -1.5   21.4047
 -2.6   -1.5   21.9225
 -2.4   -1.5   22.5364
 -2.2   -1.5   23.2265
 -2   -1.5   23.9569
 -1.8   -1.5   24.6774
 -1.6   -1.5   25.3284
 -1.4   -1.5   25.8488
 -1.2   -1.5   26.1855
 -1   -1.5   26.302
 -0.8   -1.5   26.1855
 -0.6   -1.5   25.8488
 -0.4   -1.5   25.3284
 -0.2   -1.5   24.6774
 0   -1.5   23.957
 0.2   -1.5   23.2268
 0.4   -1.5   22.5369
 0.6   -1.5   21.9236
 0.8   -1.5   21.4071
 1   -1.5   20.9934
 1.2   -1.5   20.6771
 1.4   -1.5   20.4458
 1.6   -1.5   20.2837
 1.8   -1.5   20.1745
 2   -1.5   20.1039
 2.2   -1.5   20.0599
 2.4   -1.5   20.0334
 2.6   -1.5   20.0181
 2.8   -1.5   20.0095
 3   -1.5   20.0048
 3.2   -1.5   20.0024
 3.4   -1.5   20.0011
 3.6   -1.5   20.0005
 3.8   -1.5   20.0002
 4   -1.5   20

 -4   -1.3   20
 -3.8   -1.3   20.143
 -3.6   -1.3   20.3121
 -3.4   -1.3   20.5335
 -3.2   -1.3   20.8326
 -3   -1.3   21.2329
 -2.8   -1.3   21.7518
 -2.6   -1.3   22.3974
 -2.4   -1.3   23.1629
 -2.2   -1.3   24.0233
 -2   -1.3   24.9338
 -1.8   -1.3   25.8318
 -1.6   -1.3   26.6432
 -1.4   -1.3   27.2918
 -1.2   -1.3   27.7113
 -1   -1.3   27.8565
 -0.8   -1.3   27.7113
 -0.6   -1.3   27.2918
 -0.4   -1.3   26.6432
 -0.2   -1.3   25.8319
 0   -1.3   24.9339
 0.2   -1.3   24.0236
 0.4   -1.3   23.1635
 0.6   -1.3   22.3988
 0.8   -1.3   21.7548
 1   -1.3   21.2389
 1.2   -1.3   20.8445
 1.4   -1.3   20.556
 1.6   -1.3   20.3538
 1.8   -1.3   20.2177
 2   -1.3   20.1296
 2.2   -1.3   20.0747
 2.4   -1.3   20.0417
 2.6   -1.3   20.0225
 2.8   -1.3   20.0118
 3   -1.3   20.006
 3.2   -1.3   20.003
 3.4   -1.3   20.0014
 3.6   -1.3   20.0006
 3.8   -1.3   20.0002
 4   -1.3   20

 -4   -1.1   20
 -3.8   -1.1   20.172
 -3.6   -1.1   20.3753
 -3.4   -1.1   20.6415
 -3.2   -1.1   21.0012
 -3   -1.1   21.4825
 -2.8   -1.1   22.1065
 -2.6   -1.1   22.8826
 -2.4   -1.1   23.8028
 -2.2   -1.1   24.8371
 -2   -1.1   25.9316
 -1.8   -1.1   27.011
 -1.6   -1.1   27.9862
 -1.4   -1.1   28.7657
 -1.2   -1.1   29.2698
 -1   -1.1   29.4443
 -0.8   -1.1   29.2698
 -0.6   -1.1   28.7657
 -0.4   -1.1   27.9862
 -0.2   -1.1   27.0111
 0   -1.1   25.9318
 0.2   -1.1   24.8375
 0.4   -1.1   23.8036
 0.6   -1.1   22.8843
 0.8   -1.1   22.11
 1   -1.1   21.4897
 1.2   -1.1   21.0155
 1.4   -1.1   20.6686
 1.6   -1.1   20.4254
 1.8   -1.1   20.2617
 2   -1.1   20.1558
 2.2   -1.1   20.0898
 2.4   -1.1   20.0501
 2.6   -1.1   20.0271
 2.8   -1.1   20.0142
 3   -1.1   20.0072
 3.2   -1.1   20.0036
 3.4   -1.1   20.0017
 3.6   -1.1   20.0008
 3.8   -1.1   20.0003
 4   -1.1   20

 -4   -0.9   20
 -3.8   -0.9   20.2001
 -3.6   -0.9   20.4367
 -3.4   -0.9   20.7464
 -3.2   -0.9   21.165
 -3   -0.9   21.725
 -2.8   -0.9   22.451
 -2.6   -0.9   23.354
 -2.4   -0.9   24.4245
 -2.2   -0.9   25.6278
 -2   -0.9   26.9009
 -1.8   -0.9   28.1565
 -1.6   -0.9   29.2908
 -1.4   -0.9   30.1974
 -1.2   -0.9   30.7837
 -1   -0.9   30.9867
 -0.8   -0.9   30.7837
 -0.6   -0.9   30.1974
 -0.4   -0.9   29.2908
 -0.2   -0.9   28.1566
 0   -0.9   26.9011
 0.2   -0.9   25.6282
 0.4   -0.9   24.4255
 0.6   -0.9   23.356
 0.8   -0.9   22.4552
 1   -0.9   21.7334
 1.2   -0.9   21.1816
 1.4   -0.9   20.778
 1.6   -0.9   20.495
 1.8   -0.9   20.3045
 2   -0.9   20.1813
 2.2   -0.9   20.1044
 2.4   -0.9   20.0583
 2.6   -0.9   20.0315
 2.8   -0.9   20.0165
 3   -0.9   20.0084
 3.2   -0.9   20.0042
 3.4   -0.9   20.002
 3.6   -0.9   20.0009
 3.8   -0.9   20.0003
 4   -0.9   20

 -4   -0.7   20
 -3.8   -0.7   20.2257
 -3.6   -0.7   20.4926
 -3.4   -0.7   20.8419
 -3.2   -0.7   21.314
 -3   -0.7   21.9455
 -2.8   -0.7   22.7643
 -2.6   -0.7   23.7826
 -2.4   -0.7   24.9899
 -2.2   -0.7   26.3467
 -2   -0.7   27.7823
 -1.8   -0.7   29.198
 -1.6   -0.7   30.477
 -1.4   -0.7   31.4992
 -1.2   -0.7   32.1603
 -1   -0.7   32.3891
 -0.8   -0.7   32.1603
 -0.6   -0.7   31.4992
